aliases,avg_confidence,confidence_values,evidence_texts,fusion_status,id,label,mention_count,name,needs_review,normalized_name,rationales,source_cases,source_entity_ids,source_span_ids,vote_summaries
"['未采取安全防护措施', '未采取防护措施', '未采取安全保护措施', '未采取有效防护措施']",0.0,[],"['没有采取安全防护措施的情况下冒险作业。', '做到高处作业拴安全绳，或其他防护措施。', '未对危险部位采取任何有效的安全保护措施。', '未采取有效防护措施']",canonical,UnsafeObjectState:canonical:a65925a0ebdf93e6b5e429f170058d7c,UnsafeObjectState,4,未采取安全防护措施,False,未采取安全防护措施,"['施工单位未根据地质情况采取安全防护措施，导致施工现场存在危险状态。', '作业现场未设置安全绳或其他防护措施，增加了坠落风险。', '危险部位未采取任何有效的安全保护措施，直接导致事故发生。', '作业现场未采取有效防护措施，直接导致作业人员中毒。']","['HCA-44c92393a8', 'HCA-a66672e218', 'HCA-aa5974baff', 'HCA-454184d277']","['UnsafeObjectState:a65925a0ebdf93e6b5e429f170058d7c', 'UnsafeObjectState:896bdf6943405a4821bc8531d606efb9', 'UnsafeObjectState:eeea161b1de7f53807a706881e5a4d16', 'UnsafeObjectState:eb9bec45df3353d398d71475300dbae5']","['案例013_事故原因_间接原因', '事故预防措施', '案例027_事故原因', '原因1']",[]
['自上而下分层修坡工艺流程违反'],,[],['违反了自上而下分层修坡、分层施工工艺流程。'],canonical,UnsafeAction:canonical:bfcc542290fcdb25a390b15da8f39d52,UnsafeAction,,自上而下分层修坡工艺流程违反,False,自上而下分层修坡工艺流程违反,['施工单位未遵守分层修坡工艺流程，导致施工过程存在不安全行为。'],['HCA-44c92393a8'],['UnsafeAction:bfcc542290fcdb25a390b15da8f39d52'],['案例013_事故原因_直接原因'],[]
"['监理单位监督不到位', '监理单位监督', '监理监督不到位', '监理监督', '监理单位安全监督不到位', '监理单位安全监督', '监理单位监督检查不到位', '监理单位监督检查', '监理单位监督检查缺失']",0.0,[],"['监理单位在监理过程中，对施工单位资料审查不严，对施工现场落实安全防护措施的监督不到位。', '监理单位安全监督不到位，未督促施工单位制定安全技术措施并进行交底。', '监理单位存在把关不严，现场监督检查不到位。没有及时发现无证车辆上岗，没有对进洞登记填写情况进行检查。', '监理单位也未进行监督检查']",canonical,SafetyManagementDefect:canonical:ab3b186d6e11adbbe615036c0131bef5,SafetyManagementDefect,5,监理单位监督,False,监理单位监督,"['监理单位未严格审查施工资料和监督安全防护措施，导致管理缺陷。', '事故文本明确指出监理单位未严格履行监督职责，导致安全防护措施未落实，属于监督检查不到位。', '监理单位未督促施工单位制定安全技术措施并进行交底，未履行安全生产管理职责。', '监理单位未及时发现无证车辆上岗，未对进洞登记情况进行检查，间接导致事故发生。', '监理单位未对交叉作业面的安全风险进行监督检查，导致事故隐患未被及时发现。']","['HCA-44c92393a8', 'HCA-8d3b05c541', 'HCA-14f595c0cb', 'HCA-f7ce495aca']","['SafetyManagementDefect:edd5738676b62fbed7d61a8eebc33d9f', 'SafetyManagementDefect:077b0599b9457c785fed3b2bf301aa47', 'SafetyManagementDefect:41173a2e89356263e92ac075a056afc5', 'SafetyManagementDefect:d8b98ad106df708f92847d4d77534000', 'SafetyManagementDefect:e123cbfb32d11eb53ab9c76085b0a353']","['案例013_事故原因_间接原因', '案例005_事故原因_间接原因', '事故原因-间接原因-监理单位原因', '案例004_事故原因_2']","['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
['地基不稳'],,[],['局部有地下水渗透，导致地基不稳'],canonical,UnsafeObjectState:canonical:d3b55262967518fe59ecdc956565bf76,UnsafeObjectState,,地基不稳,False,地基不稳,['原文明确指出地基不稳是由地下水渗透引起，属于物的不安全状态，直接导致边坡坍塌事故。'],['HCA-44c92393a8'],['UnsafeObjectState:d3b55262967518fe59ecdc956565bf76'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
"['安全生产教育和安全技术交底不足', '安全教育和技术交底不足']",0.0,[],"['施工单位A未编制挡土墙施工方案，没有对劳务人员进行安全生产教育和安全技术交底', '事故单位在进行库房清理工作时未对临时用工人员进行相关安全教育和技术交底']",canonical,SafetyManagementDefect:canonical:c767b7fbbd2e8d0b790cd967fd8c2ef1,SafetyManagementDefect,2,安全生产教育和安全技术交底不足,False,安全生产教育和安全技术交底不足,"['原文明确指出施工单位未进行安全生产教育和安全技术交底，符合安全教育培训不足的判定定义。', '原文明确指出事故单位未对临时用工人员进行安全教育和技术交底，属于安全培训不足。']","['HCA-44c92393a8', 'HCA-e8e56dffc7']","['SafetyManagementDefect:c767b7fbbd2e8d0b790cd967fd8c2ef1', 'SafetyManagementDefect:8868f726fb51f7ff7884e38dcde53a6e']",[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
['未编制挡土墙施工方案'],,[],['施工单位A未编制挡土墙施工方案'],canonical,SafetyManagementDefect:canonical:ef579fe9ab7b1c1c3349413519f1b13a,SafetyManagementDefect,,未编制挡土墙施工方案,True,未编制挡土墙施工方案,['原文明确指出施工单位未编制挡土墙施工方案，属于专项施工方案缺陷，直接与事故原因相关。'],['HCA-44c92393a8'],['SafetyManagementDefect:ef579fe9ab7b1c1c3349413519f1b13a'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
['未识别危险源'],,[],['施工单位在没有进行地质灾害危险性评估的情况下，盲目施工'],canonical,SafetyManagementDefect:canonical:f2c1c22f93763e0f62450d7a94cb2294,SafetyManagementDefect,,未识别危险源,False,未识别危险源,['原文明确指出施工单位未进行地质灾害危险性评估，属于未识别危险源的管理缺陷。'],['HCA-44c92393a8'],['SafetyManagementDefect:f2c1c22f93763e0f62450d7a94cb2294'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
['坡面坍塌导致人员掩埋'],,[],['下午16时左右，自然地面上方5m处坡面突然坍塌，除在1人逃离之外，其余4人被坍塌土体掩埋。'],canonical,AccidentProcess:canonical:e026ce19ed688f07aa760afb5a64482b,AccidentProcess,,坡面坍塌导致人员掩埋,False,坡面坍塌导致人员掩埋,['原文清晰描述了坡面坍塌直接导致人员被掩埋的事故过程。'],['HCA-44c92393a8'],['AccidentProcess:e026ce19ed688f07aa760afb5a64482b'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
['制定专项安全施工方案'],,[],['根据地质灾害危险性评估报告制定、落实符合法定程序的施工组织设计、专项安全施工方案'],canonical,PreventiveMeasure:canonical:38c62499f051cf0bf6c9d049056fc9c2,PreventiveMeasure,,制定专项安全施工方案,False,制定专项安全施工方案,['原文明确提出制定和落实专项安全施工方案作为防控措施，符合预防和控制风险的定义。'],['HCA-44c92393a8'],['PreventiveMeasure:38c62499f051cf0bf6c9d049056fc9c2'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
"['山体滑坡自然灾害导致人员伤亡事故', '山体滑坡自然灾害导致人员伤亡']",,[],[],canonical,AccidentCase:canonical:aedc47f61c7fb220f88ba0c73f32c47b,AccidentCase,,山体滑坡自然灾害导致人员伤亡事故,False,山体滑坡自然灾害导致人员伤亡事故,[],['HCA-51430a2421'],['AccidentCase:HCA-51430a2421'],[],[]
['山体滑坡'],,[],['边坡局部发生瞬间滑坡，约200立方米的土石滚落到进水塔1#机基础砼仓内。'],canonical,AccidentType:canonical:07450f25880da7d9e58de005608c4e96,AccidentType,,山体滑坡,False,山体滑坡,['事故类型为山体滑坡，导致人员伤亡。'],['HCA-51430a2421'],['AccidentType:07450f25880da7d9e58de005608c4e96'],['案例014_事故经过'],[]
['边坡地质结构状况差'],,[],['滑坡地段地质结构状况差。进水塔1#机基础部位上部370m-385m的高程的边坡地段基岩是灰岩，偶含灰白、灰黑色燧石结核。'],canonical,UnsafeObjectState:canonical:dfd2ee51ff8c021e4a8de38a3d2e3fd8,UnsafeObjectState,,边坡地质结构状况差,False,边坡地质结构状况差,['边坡地质结构不稳定是事故发生的直接原因之一。'],['HCA-51430a2421'],['UnsafeObjectState:dfd2ee51ff8c021e4a8de38a3d2e3fd8'],['案例014_事故原因_直接原因'],[]
"['地质灾害防治能力不足', '地质灾害防治经验不足']",0.0,[],"['建设、施工、监理、设计四方在地质灾害防治上虽然采取了积极的措施，但在地质灾害防治上能力不足，认识上、技术上存在着局限性。', '对地质灾害防治工作经验和认识不足，没有预见地质灾害后果的严重性。']",canonical,SafetyCapabilityDefect:canonical:6f25571ea9f023a390c81d1f6bd11fc7,SafetyCapabilityDefect,2,地质灾害防治能力不足,False,地质灾害防治能力不足,"['建设、施工、监理、设计四方在地质灾害防治上能力不足，间接导致事故发生。', '施工单位对地质灾害防治工作经验和认识不足，未能预见灾害后果的严重性。']","['HCA-51430a2421', 'HCA-606942418d']","['SafetyCapabilityDefect:6f25571ea9f023a390c81d1f6bd11fc7', 'SafetyCapabilityDefect:e8b8d1468f7b5f85a70f5158ec91f4c9']","['案例014_事故原因_间接原因', '事故防范措施']",[]
"['汛期地质灾害防范措施不全面', '汛期地质灾害防治措施不够全面']",0.0,[],"['建设、施工单位在汛期地质灾害防治上采取的安全防范措施不够全面。', '建设、施工单位在汛期地质灾害防治上采取的安全防范措施不够全面']",canonical,SafetyManagementDefect:canonical:49544ac15c38a26c012f07268e241ad2,SafetyManagementDefect,2,汛期地质灾害防范措施不全面,False,汛期地质灾害防范措施不全面,"['施工单位在汛期地质灾害防治上采取的安全防范措施不够全面，间接导致事故发生。', '原文明确指出汛期地质灾害防治措施不够全面，属于技术措施和施工组织设计的缺陷。']",['HCA-51430a2421'],"['SafetyManagementDefect:49544ac15c38a26c012f07268e241ad2', 'SafetyManagementDefect:dd67c589644ead9089c305a992eb4d56']",['案例014_事故原因_间接原因'],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
['进水塔1#机基础部位'],,[],['某电站进水塔混凝土施工的6名施工工人，正在330m高程的进水塔1#机基础部位进行混凝土浇筑施工。'],canonical,EngineeringObject:canonical:f036a865e1916d12c6326e0721b8359b,EngineeringObject,,进水塔1#机基础部位,False,进水塔1#机基础部位,['事故发生地点，施工工人在此进行混凝土浇筑作业。'],['HCA-51430a2421'],['EngineeringObject:f036a865e1916d12c6326e0721b8359b'],['案例014_事故经过'],[]
['混凝土浇筑施工'],,[],['某电站进水塔混凝土施工的6名施工工人，正在330m高程的进水塔1#机基础部位进行混凝土浇筑施工。'],canonical,ConstructionActivity:canonical:2312d1b9d01cc5ba1815bf7c0bc895a7,ConstructionActivity,,混凝土浇筑施工,False,混凝土浇筑施工,['施工工人正在进行的作业活动，与事故发生直接相关。'],['HCA-51430a2421'],['ConstructionActivity:2312d1b9d01cc5ba1815bf7c0bc895a7'],['案例014_事故经过'],[]
"['2人死亡，2人受伤', '2人死亡,2人受伤']",,[],['发现6名施工工人中有2人已经被当场砸死，2人受伤，2人安全撤离。'],canonical,Consequence:canonical:f1d2f66327293cfadbea540a2801751d,Consequence,,"2人死亡,2人受伤",False,"2人死亡,2人受伤",['事故造成的人员伤亡后果。'],['HCA-51430a2421'],['Consequence:6c254f11a0ff80251452f5a8c5a554f3'],['案例014_事故经过'],[]
"['地质灾害隐患排查', '专项地质灾害隐患排查']",0.0,[],"['对重点施工部位及其它可能发生地质灾害的施工现场、作业人员A和临时设施建设所在地要进行专项地质灾害隐患排查，有针对性的制定具体防范措施并落实专人负责。', '对重点施工部位及其它可能发生地质灾害的施工现场、作业人员A和临时设施建设所在地要进行专项地质灾害隐患排查']",canonical,PreventiveMeasure:canonical:bcf7315c44f1d99eeae33784aece9c2b,PreventiveMeasure,2,地质灾害隐患排查,False,地质灾害隐患排查,"['建议对重点施工部位及可能发生地质灾害的区域进行隐患排查，制定防范措施。', '原文明确提出了针对地质灾害的隐患排查措施，属于预防性控制措施。']",['HCA-51430a2421'],"['PreventiveMeasure:bcf7315c44f1d99eeae33784aece9c2b', 'PreventiveMeasure:ea945dc257022a236857b96647364971']",['案例014_事故预防措施_地质灾害防治工作方面'],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
['排水构筑物布置'],,[],['对有水活动的边坡，要布置排水构筑物，以进行拦截疏导。'],canonical,PreventiveMeasure:canonical:cfd0d28ddedf02a59eea602c585f63d3,PreventiveMeasure,,排水构筑物布置,False,排水构筑物布置,['建议在有水活动的边坡布置排水构筑物，以拦截疏导积水，防止滑坡。'],['HCA-51430a2421'],['PreventiveMeasure:cfd0d28ddedf02a59eea602c585f63d3'],['案例014_事故预防措施_地质灾害防治工作方面'],[]
['三级教育制度落实不足'],,[],['全面落实安全生产“三级教育”制度，加大对施工单位法人代表、安全管理人员、特殊工种作业人员B从业人员的安全知识培训力度，做到不培训不上岗，不具备资格不上岗。'],canonical,SafetyManagementDefect:canonical:ef8a6e9b17b3678029a649180799b21f,SafetyManagementDefect,,三级教育制度落实不足,False,三级教育制度落实不足,['事故预防措施明确提到三级教育制度未全面落实，表明安全培训存在不足。'],['HCA-51430a2421'],['SafetyManagementDefect:ef8a6e9b17b3678029a649180799b21f'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
"['地质灾害防治监督不足', '地质灾害防治责任落实不足']",0.0,[],"['建设、施工、监理、设计四方在地质灾害防治上能力不足，认识上、技术上存在着局限性。', '建设、施工单位在汛期地质灾害防治上采取的安全防范措施不够全面']",canonical,SafetyManagementDefect:canonical:99735f2749616c1a178d1fcb339fb87b,SafetyManagementDefect,2,地质灾害防治监督不足,False,地质灾害防治监督不足,"['原文明确指出地质灾害防治能力不足，涉及监督检查不到位的管理缺陷。', '原文明确指出建设、施工单位在地质灾害防治上的措施不够全面，表明安全责任落实存在不足。']",['HCA-51430a2421'],"['SafetyManagementDefect:99735f2749616c1a178d1fcb339fb87b', 'SafetyManagementDefect:19a7104aa324c91da79f3aa22dc3c2fb']",[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
"['边坡滑坡导致人员伤亡', '边坡落石导致人员伤亡']",0.0,[],"['边坡局部发生瞬间滑坡，约200立方米的土石滚落到进水塔1#机基础砼仓内，发现6名施工工人中有2人已经被当场砸死，2人受伤，2人安全撤离。', '右侧边坡突然有一块石头急速向下翻滚，作业人员C未能躲过被石头击中前胸死亡。']",canonical,AccidentProcess:canonical:ff8780047a5842f2133aaf68956e4b72,AccidentProcess,2,边坡滑坡导致人员伤亡,False,边坡滑坡导致人员伤亡,"['原文清晰描述了边坡滑坡导致土石滚落，直接造成施工人员伤亡，符合事故演化过程节点定义。', '原文清晰描述了石头从边坡滚落导致人员伤亡的事故演化过程。']","['HCA-51430a2421', 'HCA-2f2c7fd165']","['AccidentProcess:ff8780047a5842f2133aaf68956e4b72', 'AccidentProcess:8cdee1f8ef91dae35964497962154b4d']",[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
